Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1.09433E+15,0 to 12 Years,BBA,$60K-$114K,Ashgabat,Turkmenistan,38.9697,59.5563,Contract,34385,2/11/2023,Both,Marie Hunt,539.394.5728x1890,Chemical Analyst,Analytical Chemist,Stack Overflow Jobs,"As an Analytical Chemist, your primary responsibility is to analyze chemical compounds and substances using various laboratory techniques and equipment. You will conduct experiments, interpret results, and generate reports. Your role may involve developing analytical methods, maintaining lab equipment, and adhering to safety protocols to ensure accurate and reliable analyses.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Analytical chemistry Laboratory techniques Instrumentation Data analysis Quality control Sample preparation Scientific software (e.g., ChemDraw)",Perform chemical analyses and experiments to identify and quantify chemical substances. Operate laboratory equipment and instruments. Document and analyze test results.,Skechers U.S.A.,"{""Sector"":""Consumer Discretionary"",""Industry"":""Apparel"",""City"":""Manhattan Beach"",""State"":""California"",""Zip"":""90266"",""Website"":""www.skechers.com"",""Ticker"":""SKX"",""CEO"":""Robert Greenberg""}"
1.8643E+15,1 to 12 Years,BA,$57K-$124K,Prague,Czech Republic,49.8175,15.473,Temporary,102258,12/5/2021,Both,Taylor Woodard,554.732.9299,Urban Planner,City Planner,Indeed,"City Planners develop and implement urban planning strategies. They work to improve communities, manage resources, and address issues related to land use and infrastructure.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,"Plan and develop land use strategies for urban areas. Collaborate with government agencies and stakeholders. Address zoning, infrastructure, and transportation needs.",Zoetis,"{""Sector"":""Healthcare"",""Industry"":""Pharmaceuticals"",""City"":""Parsippany"",""State"":""New Jersey"",""Zip"":""7054"",""Website"":""www.zoetis.com"",""Ticker"":""ZTS"",""CEO"":""Kristin C. Peck""}"
4.14993E+14,0 to 12 Years,BBA,$57K-$103K,Vaduz,Liechtenstein,47.166,9.5554,Part-Time,129684,5/19/2022,Male,Jeffrey Brewer,(387)900-3173,Digital Marketing Specialist,SEO Specialist,SimplyHired,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy","Optimize websites for search engines (SEO), conduct keyword research, and improve online visibility and search rankings. Monitor and analyze SEO performance metrics. Implement SEO best practices and strategies.",Aramark,"{""Sector"":""Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.aramark.com"",""Ticker"":""ARMK"",""CEO"":""John J. Zillmer""}"
1.86821E+15,4 to 8 Years,B.Tech,$56K-$117K,Papeete,French Polynesia,-17.6797,-149.4068,Full-Time,72202,12/27/2022,Male,Nicholas Figueroa,(566)325-4939x2813,Procurement Specialist,Procurement Coordinator,SimplyHired,"Procurement Coordinators assist in procurement activities, including vendor communication, purchase order processing, and inventory management.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Procurement processes Purchase order management Vendor communication Data analysis Inventory control,"Support procurement activities, such as purchase order processing, vendor communications, and documentation. Maintain procurement records and reports. Assist in supplier audits and assessments.",Brewin Dolphin,"{""Sector"":""Financial Services"",""Industry"":""Financial Services - Investment"",""City"":""London"",""State"":""England"",""Zip"":""EC4M 7RB"",""Website"":""https://www.brewin.co.uk/"",""Ticker"":""BRW"",""CEO"":""Robin Beer""}"
1.32426E+14,3 to 10 Years,M.Tech,$63K-$118K,San Jose,Costa Rica,9.7489,-83.7534,Contract,36295,1/4/2022,Male,Matthew Gonzalez,348-912-6173x413,Financial Analyst,Financial Planner,Indeed,"Financial Planners help clients achieve their financial goals by providing personalized financial advice and investment strategies. They assess clients financial situations, develop financial plans, and offer recommendations on savings, investments, and retirement planning.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Financial planning Investment strategy Retirement planning Tax knowledge,"Assist clients with financial planning, investment strategies, and retirement planning. Conduct comprehensive financial assessments. Provide personalized financial advice and recommendations.",Xcel Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Minneapolis"",""State"":""Minnesota"",""Zip"":""55401"",""Website"":""www.xcelenergy.com"",""Ticker"":""XEL"",""CEO"":""Bob Frenzel""}"
8.81042E+13,3 to 13 Years,B.Com,$56K-$86K,Lusaka,Zambia,-13.1339,27.8493,Part-Time,74245,9/5/2023,Male,Gary Black,741-218-2736,UX/UI Designer,User Interface Designer,Idealist,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Deutsche Lufthansa AG,"{""Sector"":""Aviation and Travel"",""Industry"":""Airlines & Aviation"",""City"":""Cologne"",""State"":""North Rhine-Westphalia"",""Zip"":""50667"",""Website"":""https://www.lufthansa.com/de/de/homepage"",""Ticker"":""LHAG"",""CEO"":""Carsten Spohr""}"
2.30981E+15,3 to 12 Years,M.Com,$55K-$108K,Brazzaville,Republic Of Congo,-0.228,15.8277,Temporary,48949,5/22/2023,Female,Mary Stark,301.232.7529x7133,Family Lawyer,Mediator,The Muse,Mediators facilitate negotiations and dispute resolution between parties in conflict. They remain neutral and help parties reach mutually acceptable agreements through effective communication and problem-solving techniques.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Mediation Conflict resolution Negotiation Communication skills Neutrality Problem-solving Legal knowledge Mediation techniques,Facilitate mediation and alternative dispute resolution (ADR) processes to help clients reach mutually agreeable resolutions. Maintain neutrality and guide parties toward compromise. Draft mediation agreements.,Hindustan Zinc,"{""Sector"":""Mining"",""Industry"":""Mining"",""City"":""Udaipur"",""State"":""RJ"",""Zip"":""313003"",""Website"":""www.hzlindia.com"",""Ticker"":""HINDZINC"",""CEO"":""Arun Misra""}"
2.48316E+15,1 to 12 Years,M.Tech,$56K-$111K,Havana,Cuba,21.5218,-77.7812,Temporary,36495,5/5/2023,Female,Adam Nelson,+1-625-458-4287x9303,Occupational Therapist,Mental Health Occupational Therapist,Internships.com,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,"Work with individuals facing mental health issues, helping them develop coping skills and daily routines. Conduct therapeutic activities and interventions. Collaborate with mental health professionals.",V-Guard Industries,"{""Sector"":""Electrical Equipment"",""Industry"":""Electrical Equipment"",""City"":""Kochi"",""State"":""Kerala"",""Zip"":""682 017"",""Website"":""www.vguard.in"",""Ticker"":""VGUARD"",""CEO"":""Mithun K. Chittilappilly""}"
2.71431E+15,5 to 12 Years,B.Com,$64K-$112K,Valletta,Malta,35.9375,14.3754,Part-Time,32596,1/8/2022,Both,Heather Martinez,227.770.6954x02458,Dental Hygienist,Periodontal Therapist,Snagajob,A Periodontal Therapist specializes in treating gum diseases and conditions. They perform procedures such as scaling and root planing to improve oral health and prevent tooth loss.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Periodontal therapy procedures Patient care and communication Dental instrumentation Periodontal disease management Oral health education,Specialize in the treatment of gum diseases and periodontal conditions. Perform deep cleanings and scaling procedures. Monitor and assess periodontal health.,Jubilant Foodworks,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Noida"",""State"":""Uttar Pradesh"",""Zip"":""201 301"",""Website"":""www.jubilantfoodworks.com"",""Ticker"":""JUBLFOOD"",""CEO"":""Pratik Pota""}"
2.66777E+15,3 to 15 Years,M.Tech,$60K-$122K,Kabul,Afghanistan,33.9391,67.71,Part-Time,86038,5/10/2023,Female,Stacey Olson,419-502-1112,Operations Manager,Operations Director,Dice,"Operations Directors oversee the daily operations of an organization. They develop and implement operational strategies, manage teams, and work to optimize processes to achieve business goals and efficiency.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Operations management Strategic planning and execution Budgeting and financial analysis Leadership and team management Process improvement and optimization,Oversee and manage daily operations to ensure efficiency and productivity. Develop and implement operational strategies and goals. Lead and mentor a team of operations staff.,Lockheed Martin,"{""Sector"":""Aerospace and Defense"",""Industry"":""Aerospace & Defense"",""City"":""Bethesda"",""State"":""Maryland"",""Zip"":""20817"",""Website"":""www.lockheedmartin.com"",""Ticker"":""LMT"",""CEO"":""Jim Taiclet""}"
1.67707E+15,1 to 9 Years,BA,$57K-$92K,Castries,St. Lucia,13.9094,-60.9789,Part-Time,62251,1/9/2023,Both,Jamie Lam,686-913-8601x205,Data Entry Clerk,Record Keeper,SimplyHired,"A Record Keeper is responsible for maintaining accurate records and databases, ensuring data integrity, and assisting in data retrieval when needed.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Records management Data entry and retrieval Attention to detail,"Maintain records, files, and documentation in an organized manner. Ensure compliance with record-keeping policies and regulations. Retrieve and update records as needed.",BYD Company,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.byd.com/"",""Ticker"":""1211.HK"",""CEO"":""Wang Chuanfu""}"
1.54298E+15,0 to 9 Years,MBA,$60K-$116K,Vientiane,Lao PDR,19.8563,102.4955,Full-Time,18153,9/2/2023,Both,Robert Wells,(491)357-2731,Event Coordinator,Event Planner,Idealist,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,"Plan and organize events, such as weddings, conferences, and parties. Coordinate logistics, vendors, and budgets. Ensure events run smoothly and meet client expectations.",Liberty Media,"{""Sector"":""Media"",""Industry"":""Entertainment"",""City"":""Englewood"",""State"":""Colorado"",""Zip"":""80112"",""Website"":""www.libertymedia.com"",""Ticker"":""LSXMA"",""CEO"":""Gregory B. Maffei""}"
2.04731E+15,0 to 15 Years,M.Com,$59K-$99K,Windhoek,Namibia,-22.9576,18.4904,Temporary,60045,5/1/2022,Male,Amy Smith,853-560-9720,Civil Engineer,Structural Engineer,Indeed,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",Design and analyze structural components and systems for buildings and infrastructure projects. Ensure structural safety and compliance with codes and standards. Collaborate with architects and contractors.,Pfizer Inc.,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""NY"",""Zip"":""10017"",""Website"":""https://www.pfizer.com/"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}"
3.0594E+15,5 to 14 Years,BA,$55K-$104K,Sofia,Bulgaria,42.7339,25.4858,Full-Time,104358,10/6/2022,Female,Sheri Smith,902.925.9473x95475,Marketing Analyst,Data Analyst,Dice,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Caterpillar,"{""Sector"":""Industrial"",""Industry"":""Construction and Farm Machinery"",""City"":""Irving"",""State"":""Texas"",""Zip"":""75039"",""Website"":""www.caterpillar.com"",""Ticker"":""CAT"",""CEO"":""Jim Umpleby""}"
2.83723E+15,0 to 10 Years,B.Tech,$64K-$90K,Jakarta,Indonesia,-0.7893,113.9213,Full-Time,93896,2/7/2023,Female,Dominique Hill,576.941.1593x4673,Environmental Consultant,Environmental Compliance Officer,SimplyHired,"Environmental Compliance Officers ensure that organizations adhere to environmental regulations and standards. They conduct audits, develop compliance programs, and oversee efforts to minimize environmental impact and maintain regulatory compliance.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Environmental compliance Regulatory requirements Environmental impact assessments Reporting Environmental regulations Auditing,Ensure compliance with environmental laws and regulations. Conduct environmental assessments and audits. Develop and implement compliance strategies.,Marathon Petroleum,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Findlay"",""State"":""Ohio"",""Zip"":""45840"",""Website"":""www.marathonpetroleum.com"",""Ticker"":""MPC"",""CEO"":""Michael J. Hennigan""}"
2.83081E+15,2 to 12 Years,BCA,$56K-$98K,Bridgetown,Barbados,13.1939,-59.5432,Part-Time,45938,6/27/2022,Female,Andrew Arnold,2183051762,Legal Advisor,In-House Counsel,CareerBuilder,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,"Serve as in-house legal counsel for organizations, managing legal issues and contracts internally. Provide legal training to staff and address legal questions and concerns.",Old Republic International,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Chicago"",""State"":""Illinois"",""Zip"":""60601"",""Website"":""www.oldrepublic.com"",""Ticker"":""ORI"",""CEO"":""Craig R. Smiddy""}"
2.62243E+15,5 to 11 Years,M.Tech,$65K-$108K,Riyadh,Saudi Arabia,23.8859,45.0792,Full-Time,61994,3/15/2022,Female,Wendy Johnson,001-636-878-9902x413,Customer Success Manager,Account Manager,Idealist,"An Account Manager builds and maintains relationships with clients or customers, ensuring their needs are met and promoting products or services to drive revenue and growth.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Account management Customer relationship management Sales and negotiation Business development Client needs analysis,"Build and nurture relationships with key clients, understanding their business goals. Identify opportunities for upselling or cross-selling products or services. Ensure client satisfaction and retention.",United Rentals,"{""Sector"":""Equipment Rentals"",""Industry"":""Equipment Leasing"",""City"":""Stamford"",""State"":""Connecticut"",""Zip"":""6902"",""Website"":""www.unitedrentals.com"",""Ticker"":""URI"",""CEO"":""Matthew J. Flannery""}"
7.99271E+14,3 to 14 Years,PhD,$63K-$109K,Monaco,Monaco,43.7384,7.4246,Part-Time,37635,11/14/2021,Male,Richard Wilson,614-852-9877x6150,Investment Analyst,Portfolio Manager,Dice,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,"Manage investment portfolios, making investment decisions and asset allocation. Conduct research and analysis to identify investment opportunities. Monitor portfolio performance and risk.",Alphabet,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""Mountain View"",""State"":""California"",""Zip"":""94043"",""Website"":""www.abc.xyz"",""Ticker"":""GOOGL"",""CEO"":""Sundar Pichai""}"
1.49245E+14,4 to 10 Years,M.Com,$62K-$113K,Santo Domingo,Dominican Republic,18.7357,-70.1627,Contract,25839,9/26/2022,Male,Brandy Hoover,347-350-0820x5405,Chemical Engineer,Quality Control Engineer,Jobs2Careers,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Focus on product quality assurance and testing. Develop quality control procedures and standards. Investigate and resolve quality issues.,Illinois Tool Works,"{""Sector"":""Industrial Machinery"",""Industry"":""Industrial Machinery"",""City"":""Glenview"",""State"":""Illinois"",""Zip"":""60025"",""Website"":""www.itw.com"",""Ticker"":""ITW"",""CEO"":""Scott Santi""}"
2.83488E+15,5 to 14 Years,MBA,$60K-$117K,Brazzaville,Republic Of Congo,-0.228,15.8277,Temporary,52041,1/13/2022,Male,Jennifer Duncan,001-382-259-7482,UI Developer,Front-End Developer,Stack Overflow Jobs,A Front-End Developer specializes in creating the user interface and user experience of websites or applications. They code and design elements that users interact with directly.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Front-end web development HTML, CSS, JavaScript Responsive design Web performance optimization Cross-browser compatibility","Develop and maintain user interfaces for websites and web applications. Write clean and efficient HTML, CSS, and JavaScript code. Collaborate with UX designers to ensure a seamless user experience.",Campbell Soup,"{""Sector"":""Food & Beverage"",""Industry"":""Food Consumer Products"",""City"":""Camden"",""State"":""New Jersey"",""Zip"":""8103"",""Website"":""www.campbellsoupcompany.com"",""Ticker"":""CPB"",""CEO"":""Mark A. Clouse""}"
2.55878E+15,2 to 14 Years,B.Tech,$59K-$93K,AsunciÃ³n,Paraguay,-23.442503,-58.443832,Contract,39296,8/14/2023,Female,Michael Robertson,+1-620-956-9410x45039,Family Nurse Practitioner,Primary Care Provider,The Muse,"Primary Care Providers offer general medical care to patients. They diagnose and treat common health issues, perform check-ups, and refer patients to specialists as needed.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Medical diagnosis Patient care Medical record-keeping Communication skills Empathy and compassion,"Provide primary healthcare to patients, including diagnosis, treatment, and preventive care. Conduct physical exams and health assessments. Order and interpret diagnostic tests.",Hargreaves Lansdown,"{""Sector"":""Financial Services"",""Industry"":""Financial Services - Investment"",""City"":""Bristol"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.hl.co.uk"",""Ticker"":""HL.L"",""CEO"":""Chris Hill""}"
3.61028E+14,3 to 10 Years,MBA,$62K-$98K,Banjul,Gambia,13.4432,-15.3101,Part-Time,73219,11/23/2021,Male,Lauren Todd,(500)453-9285x88239,Data Engineer,ETL Developer,FlexJobs,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",Adani Enterprises,"{""Sector"":""Conglomerate"",""Industry"":""Conglomerate"",""City"":""Ahmedabad"",""State"":""Gujarat"",""Zip"":""380 009"",""Website"":""www.adanienterprises.com"",""Ticker"":""ADANIENT"",""CEO"":""Gautam Adani""}"
1.48094E+15,2 to 13 Years,B.Com,$64K-$128K,Sucre (de jure),Bolivia,-16.2902,-63.5887,Intern,106806,11/29/2022,Both,Gregory Bond,347.326.5394,UX Researcher,UX Strategist,FlexJobs,"Develop user experience (UX) strategies, create user journeys, and ensure user-centric design in product development.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",User experience strategy User journey mapping Design thinking,Develop UX strategies and roadmaps based on user research and business goals. Collaborate with design and development teams to implement UX enhancements. Conduct usability assessments of existing products.,Lupin Limited,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400055"",""Website"":""https://www.lupin.com/"",""Ticker"":""LUPIN"",""CEO"":""Vinita D. Gupta""}"
1.14425E+15,5 to 11 Years,PhD,$58K-$113K,Paris,France,46.603354,1.888334,Temporary,31488,1/13/2023,Both,Vanessa Crawford,001-583-318-3174x1785,Investment Banker,Financial Analyst,SimplyHired,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Financial analysis Data analysis Financial modeling,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Create financial models and projections. Collaborate with clients on investment strategies.",Halliburton,"{""Sector"":""Energy"",""Industry"":""Oil and Gas Equipment, Services"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77032"",""Website"":""www.halliburton.com"",""Ticker"":""HAL"",""CEO"":""Jeffrey A. Miller""}"
2.44219E+15,4 to 12 Years,BCA,$57K-$102K,Douglas,Isle of Man,54.2361,-4.5481,Part-Time,72459,11/21/2021,Female,Joyce Rodriguez,001-233-428-2802,Business Development Manager,Market Expansion Manager,FlexJobs,"A Market Expansion Manager strategizes and executes plans to expand the companys presence in new markets, identifying growth opportunities and optimizing market penetration.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Market expansion strategies Market research Sales planning and execution,Develop and execute plans to expand market presence and reach new customers. Conduct market research and competitor analysis. Evaluate market trends and opportunities.,Agricultural Bank of China,"{""Sector"":""Banking"",""Industry"":""Banking & Financial Services"",""City"":""Beijing"",""State"":""Beijing"",""Zip"":""100033"",""Website"":""https://www.abchina.com/en/"",""Ticker"":""601288.SS"",""CEO"":""Zhang Yun""}"
2.9847E+15,3 to 14 Years,M.Com,$58K-$106K,Cairo,Egypt,26.8206,30.8025,Intern,98100,10/2/2021,Female,Robert Lucas,634-431-4325x0370,Data Entry Clerk,Record Keeper,SimplyHired,"A Record Keeper is responsible for maintaining accurate records and databases, ensuring data integrity, and assisting in data retrieval when needed.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Records management Data entry and retrieval Attention to detail,"Maintain records, files, and documentation in an organized manner. Ensure compliance with record-keeping policies and regulations. Retrieve and update records as needed.",MGM Resorts International,"{""Sector"":""Hospitality and Entertainment"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""Las Vegas"",""State"":""Nevada"",""Zip"":""89109"",""Website"":""www.mgmresorts.com"",""Ticker"":""MGM"",""CEO"":""William J. Hornbuckle""}"
1.8584E+14,0 to 14 Years,MCA,$60K-$122K,Pretoria,South Africa,-30.5595,22.9375,Full-Time,120780,10/12/2021,Female,Jennifer Vasquez,963-756-8725,Financial Advisor,Retirement Planner,Jobs2Careers,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Retirement planning Social security Investment products Tax planning Estate planning,"Specialize in retirement planning, helping clients prepare for financial security in retirement. Create retirement income plans and strategies. Address tax and estate planning considerations.",Walgreens Boots Alliance,"{""Sector"":""Retail"",""Industry"":""Food and Drug Stores"",""City"":""Deerfield"",""State"":""Illinois"",""Zip"":""60015"",""Website"":""www.walgreensbootsalliance.com"",""Ticker"":""WBA"",""CEO"":""Roz Brewer""}"
8.08904E+14,4 to 15 Years,PhD,$59K-$111K,Niamey,Niger,17.6078,8.0817,Intern,72702,9/25/2022,Male,Joanne Hunt,001-299-939-6971x21301,Account Executive,Advertising Account Executive,Monster,"An Advertising Account Executive works in advertising agencies, managing client accounts and overseeing the creation and execution of advertising campaigns.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Advertising and marketing knowledge Client relationship management Advertising campaign development Budget management Media planning and buying,"Manage advertising campaigns for clients, from planning to execution. Develop advertising strategies and creative concepts. Monitor campaign performance and provide insights.",Bayer AG,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Leverkusen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bayer.com"",""Ticker"":""BAYN"",""CEO"":""Werner Baumann""}"
2.17E+15,3 to 12 Years,M.Tech,$61K-$89K,Riga,Latvia,56.8796,24.6032,Temporary,47071,5/28/2022,Male,Matthew Patterson,(884)312-3206x172,Administrative Assistant,Executive Assistant,Dice,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)","Provide high-level administrative support to executives, including managing schedules and communications. Coordinate meetings and travel arrangements. Handle confidential information with discretion.",Jabil,"{""Sector"":""Manufacturing"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""St. Petersburg"",""State"":""Florida"",""Zip"":""33716"",""Website"":""www.jabil.com"",""Ticker"":""JBL"",""CEO"":""Mark T. Mondello""}"
1.67541E+15,3 to 13 Years,MBA,$56K-$105K,Castries,St. Lucia,13.9094,-60.9789,Contract,111700,2/2/2023,Female,Laura Foster,+1-679-435-9269x09003,Event Planner,Event Coordinator,Idealist,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Event planning Vendor coordination Budget management Marketing and promotion Logistics,"Plan and coordinate events, including logistics, vendor management, and timelines. Communicate with clients to understand event goals and preferences. Ensure smooth event execution.",L3Harris Technologies,"{""Sector"":""Aerospace & Defense"",""Industry"":""Aerospace & Defense"",""City"":""Melbourne"",""State"":""Florida"",""Zip"":""32919"",""Website"":""www.l3harris.com"",""Ticker"":""LHX"",""CEO"":""""}"
